0.000000000000000000e+00	6.404566293889233375e-01	8.594044376310765454e-01
9.999999776482582092e-03	3.216200447508295035e-01	6.573072157415764671e-01
1.999999955296516418e-02	-2.657985065335493058e-01	7.077427798326700881e-01
2.999999932944774628e-02	-5.031497020158282041e-02	7.422189408668202759e-01
3.999999910593032837e-02	5.153527635797394701e-02	-8.063830541259202622e-01
4.999999888241291046e-02	-4.926209821709328640e-01	5.045654315871757056e-01
5.999999865889549255e-02	-3.371820141198846876e-01	9.317194182359938015e-01
6.999999843537807465e-02	-7.459895842207975303e-01	-5.583492422064797456e-01
7.999999821186065674e-02	-8.106271919005838544e-01	-7.912095214600363136e-01
8.999999798834323883e-02	1.128109750127714861e-01	-2.724305224952616733e-02
9.999999776482582092e-02	5.175344358867317585e-01	-7.541053806216539979e-01
1.099999975413084030e-01	-2.635696540001408739e-01	-3.307372359326914424e-01
1.199999973177909851e-01	-3.108662155861141585e-03	-8.223814947836876055e-01
1.299999970942735672e-01	9.888037868433812161e-01	1.938126609697101710e-01
1.399999968707561493e-01	-8.188237308570927020e-01	-1.212916261324605838e-01
1.499999966472387314e-01	-2.376999175088005956e-01	6.087406158463579686e-01
1.599999964237213135e-01	4.653820853477310671e-01	-6.833723211160205313e-01
1.699999962002038956e-01	6.067748603483089642e-01	5.778961373239743793e-02
1.799999959766864777e-01	-8.854313365164812044e-01	2.722809080399615222e-01
1.899999957531690598e-01	8.383120019514969101e-01	-9.400469602084728926e-01
1.999999955296516418e-01	-2.852817259259257110e-01	-9.787294056473125892e-01
2.099999953061342239e-01	-3.233743582993997556e-02	2.927764002625203865e-01
2.199999950826168060e-01	4.126042181310851653e-02	-9.875474003776503196e-01
2.299999948590993881e-01	-2.174513662747232789e-01	-1.426012687224802455e-01
2.399999946355819702e-01	5.972475466385640530e-02	8.869476961463937936e-01
2.499999944120645523e-01	-2.374468344276090548e-01	-6.608409779692203667e-01
2.599999941885471344e-01	8.935650941086659138e-01	3.422662497848489860e-01
2.699999939650297165e-01	-3.629049213857837852e-01	5.387999245934622650e-01
2.799999937415122986e-01	-2.332887919477011351e-01	-4.612542191142978698e-01
2.899999935179948807e-01	7.184978573986968708e-01	3.696778708893861953e-01
2.999999932944774628e-01	4.021299471126140723e-01	-1.842288718111342316e-01
3.099999930709600449e-01	-7.818792814052319962e-01	-8.784064202452510628e-01
